resnet50_benign_acc: 96.0000, resnet50_benign_asr: 4.0000, resnet50_adv_acc: 38.6000, resnet50_adv_asr: 61.4000, resnet50_fdadv_acc: 35.0000, resnet50_fdadv_asr: 65.0000
densenet121_benign_acc: 91.1000, densenet121_benign_asr: 8.9000, densenet121_adv_acc: 30.2000, densenet121_adv_asr: 69.8000, densenet121_fdadv_acc: 26.4000, densenet121_fdadv_asr: 73.6000
resnext50_benign_acc: 98.8000, resnext50_benign_asr: 1.2000, resnext50_adv_acc: 39.3000, resnext50_adv_asr: 60.7000, resnext50_fdadv_acc: 34.5000, resnext50_fdadv_asr: 65.5000
vgg19bn_benign_acc: 71.5000, vgg19bn_benign_asr: 28.5000, vgg19bn_adv_acc: 19.9000, vgg19bn_adv_asr: 80.1000, vgg19bn_fdadv_acc: 16.0000, vgg19bn_fdadv_asr: 84.0000
incres_v2_benign_acc: 95.7000, incres_v2_benign_asr: 4.3000, incres_v2_adv_acc: 24.7000, incres_v2_adv_asr: 75.3000, incres_v2_fdadv_acc: 21.1000, incres_v2_fdadv_asr: 78.9000
inc_v3_benign_acc: 85.2000, inc_v3_benign_asr: 14.8000, inc_v3_adv_acc: 21.6000, inc_v3_adv_asr: 78.4000, inc_v3_fdadv_acc: 16.9000, inc_v3_fdadv_asr: 83.1000
inc_v4_benign_acc: 94.0000, inc_v4_benign_asr: 6.0000, inc_v4_adv_acc: 1.5000, inc_v4_adv_asr: 98.5000, inc_v4_fdadv_acc: 1.0000, inc_v4_fdadv_asr: 99.0000
resnet101_benign_acc: 98.5000, resnet101_benign_asr: 1.5000, resnet101_adv_acc: 43.5000, resnet101_adv_asr: 56.5000, resnet101_fdadv_acc: 39.5000, resnet101_fdadv_asr: 60.5000
resnet152_benign_acc: 98.8000, resnet152_benign_asr: 1.2000, resnet152_adv_acc: 45.8000, resnet152_adv_asr: 54.2000, resnet152_fdadv_acc: 42.0000, resnet152_fdadv_asr: 58.0000
adv_inception_v3_benign_acc: 88.9000, adv_inception_v3_benign_asr: 11.1000, adv_inception_v3_adv_acc: 49.4000, adv_inception_v3_adv_asr: 50.6000, adv_inception_v3_fdadv_acc: 47.1000, adv_inception_v3_fdadv_asr: 52.9000
ens_adv_inception_resnet_v2_benign_acc: 93.8000, ens_adv_inception_resnet_v2_benign_asr: 6.2000, ens_adv_inception_resnet_v2_adv_acc: 69.7000, ens_adv_inception_resnet_v2_adv_asr: 30.3000, ens_adv_inception_resnet_v2_fdadv_acc: 68.8000, ens_adv_inception_resnet_v2_fdadv_asr: 31.2000
visformer_small_benign_acc: 97.9000, visformer_small_benign_asr: 2.1000, visformer_small_adv_acc: 51.7000, visformer_small_adv_asr: 48.3000, visformer_small_fdadv_acc: 46.8000, visformer_small_fdadv_asr: 53.2000
vit_b_benign_acc: 97.8000, vit_b_benign_asr: 2.2000, vit_b_adv_acc: 70.9000, vit_b_adv_asr: 29.1000, vit_b_fdadv_acc: 67.8000, vit_b_fdadv_asr: 32.2000
swin_b_benign_acc: 98.0000, swin_b_benign_asr: 2.0000, swin_b_adv_acc: 69.4000, swin_b_adv_asr: 30.6000, swin_b_fdadv_acc: 66.7000, swin_b_fdadv_asr: 33.3000
pit_b_benign_acc: 97.9000, pit_b_benign_asr: 2.1000, pit_b_adv_acc: 62.9000, pit_b_adv_asr: 37.1000, pit_b_fdadv_acc: 58.0000, pit_b_fdadv_asr: 42.0000
mobilenet_benign_acc: 55.8000, mobilenet_benign_asr: 44.2000, mobilenet_adv_acc: 28.2000, mobilenet_adv_asr: 71.8000, mobilenet_fdadv_acc: 26.8000, mobilenet_fdadv_asr: 73.2000
