resnet50_benign_acc: 96.0000, resnet50_benign_asr: 4.0000, resnet50_adv_acc: 23.6000, resnet50_adv_asr: 76.4000, resnet50_fdadv_acc: 22.5000, resnet50_fdadv_asr: 77.5000
densenet121_benign_acc: 91.1000, densenet121_benign_asr: 8.9000, densenet121_adv_acc: 28.5000, densenet121_adv_asr: 71.5000, densenet121_fdadv_acc: 27.1000, densenet121_fdadv_asr: 72.9000
resnext50_benign_acc: 98.8000, resnext50_benign_asr: 1.2000, resnext50_adv_acc: 24.1000, resnext50_adv_asr: 75.9000, resnext50_fdadv_acc: 22.8000, resnext50_fdadv_asr: 77.2000
vgg19bn_benign_acc: 71.5000, vgg19bn_benign_asr: 28.5000, vgg19bn_adv_acc: 21.4000, vgg19bn_adv_asr: 78.6000, vgg19bn_fdadv_acc: 21.3000, vgg19bn_fdadv_asr: 78.7000
incres_v2_benign_acc: 95.7000, incres_v2_benign_asr: 4.3000, incres_v2_adv_acc: 45.8000, incres_v2_adv_asr: 54.2000, incres_v2_fdadv_acc: 44.8000, incres_v2_fdadv_asr: 55.2000
inc_v3_benign_acc: 85.2000, inc_v3_benign_asr: 14.8000, inc_v3_adv_acc: 37.3000, inc_v3_adv_asr: 62.7000, inc_v3_fdadv_acc: 37.3000, inc_v3_fdadv_asr: 62.7000
inc_v4_benign_acc: 94.0000, inc_v4_benign_asr: 6.0000, inc_v4_adv_acc: 39.5000, inc_v4_adv_asr: 60.5000, inc_v4_fdadv_acc: 38.1000, inc_v4_fdadv_asr: 61.9000
resnet101_benign_acc: 98.5000, resnet101_benign_asr: 1.5000, resnet101_adv_acc: 22.4000, resnet101_adv_asr: 77.6000, resnet101_fdadv_acc: 21.8000, resnet101_fdadv_asr: 78.2000
resnet152_benign_acc: 98.8000, resnet152_benign_asr: 1.2000, resnet152_adv_acc: 8.3000, resnet152_adv_asr: 91.7000, resnet152_fdadv_acc: 8.3000, resnet152_fdadv_asr: 91.7000
adv_inception_v3_benign_acc: 88.9000, adv_inception_v3_benign_asr: 11.1000, adv_inception_v3_adv_acc: 66.0000, adv_inception_v3_adv_asr: 34.0000, adv_inception_v3_fdadv_acc: 66.2000, adv_inception_v3_fdadv_asr: 33.8000
ens_adv_inception_resnet_v2_benign_acc: 93.8000, ens_adv_inception_resnet_v2_benign_asr: 6.2000, ens_adv_inception_resnet_v2_adv_acc: 82.0000, ens_adv_inception_resnet_v2_adv_asr: 18.0000, ens_adv_inception_resnet_v2_fdadv_acc: 82.0000, ens_adv_inception_resnet_v2_fdadv_asr: 18.0000
visformer_small_benign_acc: 97.9000, visformer_small_benign_asr: 2.1000, visformer_small_adv_acc: 44.6000, visformer_small_adv_asr: 55.4000, visformer_small_fdadv_acc: 42.7000, visformer_small_fdadv_asr: 57.3000
vit_b_benign_acc: 97.8000, vit_b_benign_asr: 2.2000, vit_b_adv_acc: 68.7000, vit_b_adv_asr: 31.3000, vit_b_fdadv_acc: 67.3000, vit_b_fdadv_asr: 32.7000
swin_b_benign_acc: 98.0000, swin_b_benign_asr: 2.0000, swin_b_adv_acc: 58.5000, swin_b_adv_asr: 41.5000, swin_b_fdadv_acc: 57.1000, swin_b_fdadv_asr: 42.9000
pit_b_benign_acc: 97.9000, pit_b_benign_asr: 2.1000, pit_b_adv_acc: 49.0000, pit_b_adv_asr: 51.0000, pit_b_fdadv_acc: 49.1000, pit_b_fdadv_asr: 50.9000
mobilenet_benign_acc: 55.8000, mobilenet_benign_asr: 44.2000, mobilenet_adv_acc: 32.7000, mobilenet_adv_asr: 67.3000, mobilenet_fdadv_acc: 31.0000, mobilenet_fdadv_asr: 69.0000
