resnet50_benign_acc: 96.0000, resnet50_benign_asr: 4.0000, resnet50_adv_acc: 19.6000, resnet50_adv_asr: 80.4000, resnet50_fdadv_acc: 18.1000, resnet50_fdadv_asr: 81.9000
densenet121_benign_acc: 91.1000, densenet121_benign_asr: 8.9000, densenet121_adv_acc: 23.3000, densenet121_adv_asr: 76.7000, densenet121_fdadv_acc: 22.9000, densenet121_fdadv_asr: 77.1000
resnext50_benign_acc: 98.8000, resnext50_benign_asr: 1.2000, resnext50_adv_acc: 19.1000, resnext50_adv_asr: 80.9000, resnext50_fdadv_acc: 18.3000, resnext50_fdadv_asr: 81.7000
vgg19bn_benign_acc: 71.5000, vgg19bn_benign_asr: 28.5000, vgg19bn_adv_acc: 17.8000, vgg19bn_adv_asr: 82.2000, vgg19bn_fdadv_acc: 19.5000, vgg19bn_fdadv_asr: 80.5000
incres_v2_benign_acc: 95.7000, incres_v2_benign_asr: 4.3000, incres_v2_adv_acc: 40.5000, incres_v2_adv_asr: 59.5000, incres_v2_fdadv_acc: 39.9000, incres_v2_fdadv_asr: 60.1000
inc_v3_benign_acc: 85.2000, inc_v3_benign_asr: 14.8000, inc_v3_adv_acc: 32.3000, inc_v3_adv_asr: 67.7000, inc_v3_fdadv_acc: 33.0000, inc_v3_fdadv_asr: 67.0000
inc_v4_benign_acc: 94.0000, inc_v4_benign_asr: 6.0000, inc_v4_adv_acc: 35.7000, inc_v4_adv_asr: 64.3000, inc_v4_fdadv_acc: 34.8000, inc_v4_fdadv_asr: 65.2000
resnet101_benign_acc: 98.5000, resnet101_benign_asr: 1.5000, resnet101_adv_acc: 19.7000, resnet101_adv_asr: 80.3000, resnet101_fdadv_acc: 19.0000, resnet101_fdadv_asr: 81.0000
resnet152_benign_acc: 98.8000, resnet152_benign_asr: 1.2000, resnet152_adv_acc: 3.4000, resnet152_adv_asr: 96.6000, resnet152_fdadv_acc: 2.4000, resnet152_fdadv_asr: 97.6000
adv_inception_v3_benign_acc: 88.9000, adv_inception_v3_benign_asr: 11.1000, adv_inception_v3_adv_acc: 59.1000, adv_inception_v3_adv_asr: 40.9000, adv_inception_v3_fdadv_acc: 59.3000, adv_inception_v3_fdadv_asr: 40.7000
ens_adv_inception_resnet_v2_benign_acc: 93.8000, ens_adv_inception_resnet_v2_benign_asr: 6.2000, ens_adv_inception_resnet_v2_adv_acc: 76.2000, ens_adv_inception_resnet_v2_adv_asr: 23.8000, ens_adv_inception_resnet_v2_fdadv_acc: 76.3000, ens_adv_inception_resnet_v2_fdadv_asr: 23.7000
visformer_small_benign_acc: 97.9000, visformer_small_benign_asr: 2.1000, visformer_small_adv_acc: 37.9000, visformer_small_adv_asr: 62.1000, visformer_small_fdadv_acc: 39.1000, visformer_small_fdadv_asr: 60.9000
vit_b_benign_acc: 97.8000, vit_b_benign_asr: 2.2000, vit_b_adv_acc: 59.8000, vit_b_adv_asr: 40.2000, vit_b_fdadv_acc: 60.7000, vit_b_fdadv_asr: 39.3000
swin_b_benign_acc: 98.0000, swin_b_benign_asr: 2.0000, swin_b_adv_acc: 50.4000, swin_b_adv_asr: 49.6000, swin_b_fdadv_acc: 50.2000, swin_b_fdadv_asr: 49.8000
pit_b_benign_acc: 97.9000, pit_b_benign_asr: 2.1000, pit_b_adv_acc: 44.3000, pit_b_adv_asr: 55.7000, pit_b_fdadv_acc: 44.8000, pit_b_fdadv_asr: 55.2000
mobilenet_benign_acc: 55.8000, mobilenet_benign_asr: 44.2000, mobilenet_adv_acc: 29.4000, mobilenet_adv_asr: 70.6000, mobilenet_fdadv_acc: 30.2000, mobilenet_fdadv_asr: 69.8000
