resnet50_benign_acc: 96.0000, resnet50_benign_asr: 4.0000, resnet50_adv_acc: 43.6000, resnet50_adv_asr: 56.4000, resnet50_fdadv_acc: 38.9000, resnet50_fdadv_asr: 61.1000
densenet121_benign_acc: 91.1000, densenet121_benign_asr: 8.9000, densenet121_adv_acc: 28.0000, densenet121_adv_asr: 72.0000, densenet121_fdadv_acc: 25.1000, densenet121_fdadv_asr: 74.9000
resnext50_benign_acc: 98.8000, resnext50_benign_asr: 1.2000, resnext50_adv_acc: 45.6000, resnext50_adv_asr: 54.4000, resnext50_fdadv_acc: 40.6000, resnext50_fdadv_asr: 59.4000
vgg19bn_benign_acc: 71.5000, vgg19bn_benign_asr: 28.5000, vgg19bn_adv_acc: 17.2000, vgg19bn_adv_asr: 82.8000, vgg19bn_fdadv_acc: 15.1000, vgg19bn_fdadv_asr: 84.9000
incres_v2_benign_acc: 95.7000, incres_v2_benign_asr: 4.3000, incres_v2_adv_acc: 33.0000, incres_v2_adv_asr: 67.0000, incres_v2_fdadv_acc: 26.0000, incres_v2_fdadv_asr: 74.0000
inc_v3_benign_acc: 85.2000, inc_v3_benign_asr: 14.8000, inc_v3_adv_acc: 0.0000, inc_v3_adv_asr: 100.0000, inc_v3_fdadv_acc: 0.0000, inc_v3_fdadv_asr: 100.0000
inc_v4_benign_acc: 94.0000, inc_v4_benign_asr: 6.0000, inc_v4_adv_acc: 26.4000, inc_v4_adv_asr: 73.6000, inc_v4_fdadv_acc: 22.4000, inc_v4_fdadv_asr: 77.6000
resnet101_benign_acc: 98.5000, resnet101_benign_asr: 1.5000, resnet101_adv_acc: 54.2000, resnet101_adv_asr: 45.8000, resnet101_fdadv_acc: 47.7000, resnet101_fdadv_asr: 52.3000
resnet152_benign_acc: 98.8000, resnet152_benign_asr: 1.2000, resnet152_adv_acc: 56.3000, resnet152_adv_asr: 43.7000, resnet152_fdadv_acc: 52.7000, resnet152_fdadv_asr: 47.3000
adv_inception_v3_benign_acc: 88.9000, adv_inception_v3_benign_asr: 11.1000, adv_inception_v3_adv_acc: 50.6000, adv_inception_v3_adv_asr: 49.4000, adv_inception_v3_fdadv_acc: 44.8000, adv_inception_v3_fdadv_asr: 55.2000
ens_adv_inception_resnet_v2_benign_acc: 93.8000, ens_adv_inception_resnet_v2_benign_asr: 6.2000, ens_adv_inception_resnet_v2_adv_acc: 74.7000, ens_adv_inception_resnet_v2_adv_asr: 25.3000, ens_adv_inception_resnet_v2_fdadv_acc: 73.8000, ens_adv_inception_resnet_v2_fdadv_asr: 26.2000
visformer_small_benign_acc: 97.9000, visformer_small_benign_asr: 2.1000, visformer_small_adv_acc: 69.0000, visformer_small_adv_asr: 31.0000, visformer_small_fdadv_acc: 63.8000, visformer_small_fdadv_asr: 36.2000
vit_b_benign_acc: 97.8000, vit_b_benign_asr: 2.2000, vit_b_adv_acc: 79.3000, vit_b_adv_asr: 20.7000, vit_b_fdadv_acc: 76.3000, vit_b_fdadv_asr: 23.7000
swin_b_benign_acc: 98.0000, swin_b_benign_asr: 2.0000, swin_b_adv_acc: 83.3000, swin_b_adv_asr: 16.7000, swin_b_fdadv_acc: 80.7000, swin_b_fdadv_asr: 19.3000
pit_b_benign_acc: 97.9000, pit_b_benign_asr: 2.1000, pit_b_adv_acc: 73.2000, pit_b_adv_asr: 26.8000, pit_b_fdadv_acc: 73.3000, pit_b_fdadv_asr: 26.7000
mobilenet_benign_acc: 55.8000, mobilenet_benign_asr: 44.2000, mobilenet_adv_acc: 25.6000, mobilenet_adv_asr: 74.4000, mobilenet_fdadv_acc: 23.6000, mobilenet_fdadv_asr: 76.4000
