resnet50_benign_acc: 96.0000, resnet50_benign_asr: 4.0000, resnet50_adv_acc: 79.2000, resnet50_adv_asr: 20.8000, resnet50_fdadv_acc: 77.8000, resnet50_fdadv_asr: 22.2000
densenet121_benign_acc: 91.1000, densenet121_benign_asr: 8.9000, densenet121_adv_acc: 68.3000, densenet121_adv_asr: 31.7000, densenet121_fdadv_acc: 68.0000, densenet121_fdadv_asr: 32.0000
resnext50_benign_acc: 98.9000, resnext50_benign_asr: 1.1000, resnext50_adv_acc: 81.9000, resnext50_adv_asr: 18.1000, resnext50_fdadv_acc: 80.6000, resnext50_fdadv_asr: 19.4000
vgg19bn_benign_acc: 71.5000, vgg19bn_benign_asr: 28.5000, vgg19bn_adv_acc: 47.7000, vgg19bn_adv_asr: 52.3000, vgg19bn_fdadv_acc: 45.5000, vgg19bn_fdadv_asr: 54.5000
incres_v2_benign_acc: 95.7000, incres_v2_benign_asr: 4.3000, incres_v2_adv_acc: 82.9000, incres_v2_adv_asr: 17.1000, incres_v2_fdadv_acc: 82.0000, incres_v2_fdadv_asr: 18.0000
inc_v3_benign_acc: 85.2000, inc_v3_benign_asr: 14.8000, inc_v3_adv_acc: 68.9000, inc_v3_adv_asr: 31.1000, inc_v3_fdadv_acc: 68.8000, inc_v3_fdadv_asr: 31.2000
inc_v4_benign_acc: 94.0000, inc_v4_benign_asr: 6.0000, inc_v4_adv_acc: 77.2000, inc_v4_adv_asr: 22.8000, inc_v4_fdadv_acc: 78.7000, inc_v4_fdadv_asr: 21.3000
resnet101_benign_acc: 98.5000, resnet101_benign_asr: 1.5000, resnet101_adv_acc: 85.3000, resnet101_adv_asr: 14.7000, resnet101_fdadv_acc: 85.0000, resnet101_fdadv_asr: 15.0000
resnet152_benign_acc: 98.8000, resnet152_benign_asr: 1.2000, resnet152_adv_acc: 70.2000, resnet152_adv_asr: 29.8000, resnet152_fdadv_acc: 66.8000, resnet152_fdadv_asr: 33.2000
adv_inception_v3_benign_acc: 89.0000, adv_inception_v3_benign_asr: 11.0000, adv_inception_v3_adv_acc: 74.6000, adv_inception_v3_adv_asr: 25.4000, adv_inception_v3_fdadv_acc: 74.2000, adv_inception_v3_fdadv_asr: 25.8000
ens_adv_inception_resnet_v2_benign_acc: 93.8000, ens_adv_inception_resnet_v2_benign_asr: 6.2000, ens_adv_inception_resnet_v2_adv_acc: 85.9000, ens_adv_inception_resnet_v2_adv_asr: 14.1000, ens_adv_inception_resnet_v2_fdadv_acc: 85.6000, ens_adv_inception_resnet_v2_fdadv_asr: 14.4000
visformer_small_benign_acc: 97.9000, visformer_small_benign_asr: 2.1000, visformer_small_adv_acc: 88.7000, visformer_small_adv_asr: 11.3000, visformer_small_fdadv_acc: 89.1000, visformer_small_fdadv_asr: 10.9000
vit_b_benign_acc: 97.8000, vit_b_benign_asr: 2.2000, vit_b_adv_acc: 92.0000, vit_b_adv_asr: 8.0000, vit_b_fdadv_acc: 92.2000, vit_b_fdadv_asr: 7.8000
swin_b_benign_acc: 98.0000, swin_b_benign_asr: 2.0000, swin_b_adv_acc: 90.9000, swin_b_adv_asr: 9.1000, swin_b_fdadv_acc: 90.4000, swin_b_fdadv_asr: 9.6000
pit_b_benign_acc: 97.9000, pit_b_benign_asr: 2.1000, pit_b_adv_acc: 91.5000, pit_b_adv_asr: 8.5000, pit_b_fdadv_acc: 91.0000, pit_b_fdadv_asr: 9.0000
mobilenet_benign_acc: 55.7000, mobilenet_benign_asr: 44.3000, mobilenet_adv_acc: 42.4000, mobilenet_adv_asr: 57.6000, mobilenet_fdadv_acc: 41.3000, mobilenet_fdadv_asr: 58.7000
