resnet50_benign_acc: 96.0000, resnet50_benign_asr: 4.0000, resnet50_adv_acc: 47.2000, resnet50_adv_asr: 52.8000, resnet50_fdadv_acc: 47.6000, resnet50_fdadv_asr: 52.4000
densenet121_benign_acc: 91.1000, densenet121_benign_asr: 8.9000, densenet121_adv_acc: 46.2000, densenet121_adv_asr: 53.8000, densenet121_fdadv_acc: 45.2000, densenet121_fdadv_asr: 54.8000
resnext50_benign_acc: 98.8000, resnext50_benign_asr: 1.2000, resnext50_adv_acc: 47.1000, resnext50_adv_asr: 52.9000, resnext50_fdadv_acc: 47.3000, resnext50_fdadv_asr: 52.7000
vgg19bn_benign_acc: 71.5000, vgg19bn_benign_asr: 28.5000, vgg19bn_adv_acc: 35.6000, vgg19bn_adv_asr: 64.4000, vgg19bn_fdadv_acc: 34.7000, vgg19bn_fdadv_asr: 65.3000
incres_v2_benign_acc: 95.7000, incres_v2_benign_asr: 4.3000, incres_v2_adv_acc: 55.7000, incres_v2_adv_asr: 44.3000, incres_v2_fdadv_acc: 56.5000, incres_v2_fdadv_asr: 43.5000
inc_v3_benign_acc: 85.2000, inc_v3_benign_asr: 14.8000, inc_v3_adv_acc: 46.3000, inc_v3_adv_asr: 53.7000, inc_v3_fdadv_acc: 44.6000, inc_v3_fdadv_asr: 55.4000
inc_v4_benign_acc: 94.0000, inc_v4_benign_asr: 6.0000, inc_v4_adv_acc: 48.1000, inc_v4_adv_asr: 51.9000, inc_v4_fdadv_acc: 47.9000, inc_v4_fdadv_asr: 52.1000
resnet101_benign_acc: 98.5000, resnet101_benign_asr: 1.5000, resnet101_adv_acc: 22.0000, resnet101_adv_asr: 78.0000, resnet101_fdadv_acc: 21.8000, resnet101_fdadv_asr: 78.2000
resnet152_benign_acc: 98.8000, resnet152_benign_asr: 1.2000, resnet152_adv_acc: 49.6000, resnet152_adv_asr: 50.4000, resnet152_fdadv_acc: 49.8000, resnet152_fdadv_asr: 50.2000
adv_inception_v3_benign_acc: 88.9000, adv_inception_v3_benign_asr: 11.1000, adv_inception_v3_adv_acc: 58.7000, adv_inception_v3_adv_asr: 41.3000, adv_inception_v3_fdadv_acc: 57.4000, adv_inception_v3_fdadv_asr: 42.6000
ens_adv_inception_resnet_v2_benign_acc: 93.8000, ens_adv_inception_resnet_v2_benign_asr: 6.2000, ens_adv_inception_resnet_v2_adv_acc: 64.4000, ens_adv_inception_resnet_v2_adv_asr: 35.6000, ens_adv_inception_resnet_v2_fdadv_acc: 64.5000, ens_adv_inception_resnet_v2_fdadv_asr: 35.5000
visformer_small_benign_acc: 97.9000, visformer_small_benign_asr: 2.1000, visformer_small_adv_acc: 62.6000, visformer_small_adv_asr: 37.4000, visformer_small_fdadv_acc: 63.1000, visformer_small_fdadv_asr: 36.9000
vit_b_benign_acc: 97.8000, vit_b_benign_asr: 2.2000, vit_b_adv_acc: 77.2000, vit_b_adv_asr: 22.8000, vit_b_fdadv_acc: 77.8000, vit_b_fdadv_asr: 22.2000
swin_b_benign_acc: 98.0000, swin_b_benign_asr: 2.0000, swin_b_adv_acc: 81.2000, swin_b_adv_asr: 18.8000, swin_b_fdadv_acc: 81.0000, swin_b_fdadv_asr: 19.0000
pit_b_benign_acc: 97.9000, pit_b_benign_asr: 2.1000, pit_b_adv_acc: 72.7000, pit_b_adv_asr: 27.3000, pit_b_fdadv_acc: 74.4000, pit_b_fdadv_asr: 25.6000
mobilenet_benign_acc: 55.8000, mobilenet_benign_asr: 44.2000, mobilenet_adv_acc: 31.8000, mobilenet_adv_asr: 68.2000, mobilenet_fdadv_acc: 31.4000, mobilenet_fdadv_asr: 68.6000
