resnet50_benign_acc: 96.0000, resnet50_benign_asr: 4.0000, resnet50_adv_acc: 41.4000, resnet50_adv_asr: 58.6000, resnet50_fdadv_acc: 35.2000, resnet50_fdadv_asr: 64.8000
densenet121_benign_acc: 91.1000, densenet121_benign_asr: 8.9000, densenet121_adv_acc: 27.9000, densenet121_adv_asr: 72.1000, densenet121_fdadv_acc: 24.7000, densenet121_fdadv_asr: 75.3000
resnext50_benign_acc: 98.8000, resnext50_benign_asr: 1.2000, resnext50_adv_acc: 42.7000, resnext50_adv_asr: 57.3000, resnext50_fdadv_acc: 37.8000, resnext50_fdadv_asr: 62.2000
vgg19bn_benign_acc: 71.5000, vgg19bn_benign_asr: 28.5000, vgg19bn_adv_acc: 18.8000, vgg19bn_adv_asr: 81.2000, vgg19bn_fdadv_acc: 16.9000, vgg19bn_fdadv_asr: 83.1000
incres_v2_benign_acc: 95.7000, incres_v2_benign_asr: 4.3000, incres_v2_adv_acc: 25.2000, incres_v2_adv_asr: 74.8000, incres_v2_fdadv_acc: 20.3000, incres_v2_fdadv_asr: 79.7000
inc_v3_benign_acc: 85.2000, inc_v3_benign_asr: 14.8000, inc_v3_adv_acc: 0.4000, inc_v3_adv_asr: 99.6000, inc_v3_fdadv_acc: 0.1000, inc_v3_fdadv_asr: 99.9000
inc_v4_benign_acc: 94.0000, inc_v4_benign_asr: 6.0000, inc_v4_adv_acc: 21.6000, inc_v4_adv_asr: 78.4000, inc_v4_fdadv_acc: 16.9000, inc_v4_fdadv_asr: 83.1000
resnet101_benign_acc: 98.5000, resnet101_benign_asr: 1.5000, resnet101_adv_acc: 50.4000, resnet101_adv_asr: 49.6000, resnet101_fdadv_acc: 43.9000, resnet101_fdadv_asr: 56.1000
resnet152_benign_acc: 98.8000, resnet152_benign_asr: 1.2000, resnet152_adv_acc: 52.7000, resnet152_adv_asr: 47.3000, resnet152_fdadv_acc: 47.1000, resnet152_fdadv_asr: 52.9000
adv_inception_v3_benign_acc: 88.9000, adv_inception_v3_benign_asr: 11.1000, adv_inception_v3_adv_acc: 45.6000, adv_inception_v3_adv_asr: 54.4000, adv_inception_v3_fdadv_acc: 41.2000, adv_inception_v3_fdadv_asr: 58.8000
ens_adv_inception_resnet_v2_benign_acc: 93.8000, ens_adv_inception_resnet_v2_benign_asr: 6.2000, ens_adv_inception_resnet_v2_adv_acc: 70.6000, ens_adv_inception_resnet_v2_adv_asr: 29.4000, ens_adv_inception_resnet_v2_fdadv_acc: 67.2000, ens_adv_inception_resnet_v2_fdadv_asr: 32.8000
visformer_small_benign_acc: 97.9000, visformer_small_benign_asr: 2.1000, visformer_small_adv_acc: 59.8000, visformer_small_adv_asr: 40.2000, visformer_small_fdadv_acc: 55.5000, visformer_small_fdadv_asr: 44.5000
vit_b_benign_acc: 97.8000, vit_b_benign_asr: 2.2000, vit_b_adv_acc: 75.1000, vit_b_adv_asr: 24.9000, vit_b_fdadv_acc: 72.3000, vit_b_fdadv_asr: 27.7000
swin_b_benign_acc: 98.0000, swin_b_benign_asr: 2.0000, swin_b_adv_acc: 77.5000, swin_b_adv_asr: 22.5000, swin_b_fdadv_acc: 72.9000, swin_b_fdadv_asr: 27.1000
pit_b_benign_acc: 97.9000, pit_b_benign_asr: 2.1000, pit_b_adv_acc: 69.6000, pit_b_adv_asr: 30.4000, pit_b_fdadv_acc: 65.6000, pit_b_fdadv_asr: 34.4000
mobilenet_benign_acc: 55.8000, mobilenet_benign_asr: 44.2000, mobilenet_adv_acc: 25.6000, mobilenet_adv_asr: 74.4000, mobilenet_fdadv_acc: 24.6000, mobilenet_fdadv_asr: 75.4000
