resnet50_benign_acc: 96.0000, resnet50_benign_asr: 4.0000, resnet50_adv_acc: 8.8000, resnet50_adv_asr: 91.2000, resnet50_fdadv_acc: 8.1000, resnet50_fdadv_asr: 91.9000
densenet121_benign_acc: 91.1000, densenet121_benign_asr: 8.9000, densenet121_adv_acc: 11.2000, densenet121_adv_asr: 88.8000, densenet121_fdadv_acc: 10.0000, densenet121_fdadv_asr: 90.0000
resnext50_benign_acc: 98.9000, resnext50_benign_asr: 1.1000, resnext50_adv_acc: 9.8000, resnext50_adv_asr: 90.2000, resnext50_fdadv_acc: 8.5000, resnext50_fdadv_asr: 91.5000
vgg19bn_benign_acc: 71.5000, vgg19bn_benign_asr: 28.5000, vgg19bn_adv_acc: 9.2000, vgg19bn_adv_asr: 90.8000, vgg19bn_fdadv_acc: 9.8000, vgg19bn_fdadv_asr: 90.2000
incres_v2_benign_acc: 95.7000, incres_v2_benign_asr: 4.3000, incres_v2_adv_acc: 30.2000, incres_v2_adv_asr: 69.8000, incres_v2_fdadv_acc: 26.6000, incres_v2_fdadv_asr: 73.4000
inc_v3_benign_acc: 85.2000, inc_v3_benign_asr: 14.8000, inc_v3_adv_acc: 23.0000, inc_v3_adv_asr: 77.0000, inc_v3_fdadv_acc: 23.0000, inc_v3_fdadv_asr: 77.0000
inc_v4_benign_acc: 94.0000, inc_v4_benign_asr: 6.0000, inc_v4_adv_acc: 22.7000, inc_v4_adv_asr: 77.3000, inc_v4_fdadv_acc: 20.3000, inc_v4_fdadv_asr: 79.7000
resnet101_benign_acc: 98.5000, resnet101_benign_asr: 1.5000, resnet101_adv_acc: 4.7000, resnet101_adv_asr: 95.3000, resnet101_fdadv_acc: 4.9000, resnet101_fdadv_asr: 95.1000
resnet152_benign_acc: 98.8000, resnet152_benign_asr: 1.2000, resnet152_adv_acc: 12.7000, resnet152_adv_asr: 87.3000, resnet152_fdadv_acc: 11.5000, resnet152_fdadv_asr: 88.5000
adv_inception_v3_benign_acc: 89.0000, adv_inception_v3_benign_asr: 11.0000, adv_inception_v3_adv_acc: 57.1000, adv_inception_v3_adv_asr: 42.9000, adv_inception_v3_fdadv_acc: 56.9000, adv_inception_v3_fdadv_asr: 43.1000
ens_adv_inception_resnet_v2_benign_acc: 93.8000, ens_adv_inception_resnet_v2_benign_asr: 6.2000, ens_adv_inception_resnet_v2_adv_acc: 77.7000, ens_adv_inception_resnet_v2_adv_asr: 22.3000, ens_adv_inception_resnet_v2_fdadv_acc: 76.7000, ens_adv_inception_resnet_v2_fdadv_asr: 23.3000
visformer_small_benign_acc: 97.9000, visformer_small_benign_asr: 2.1000, visformer_small_adv_acc: 23.7000, visformer_small_adv_asr: 76.3000, visformer_small_fdadv_acc: 20.6000, visformer_small_fdadv_asr: 79.4000
vit_b_benign_acc: 97.8000, vit_b_benign_asr: 2.2000, vit_b_adv_acc: 52.6000, vit_b_adv_asr: 47.4000, vit_b_fdadv_acc: 49.6000, vit_b_fdadv_asr: 50.4000
swin_b_benign_acc: 98.0000, swin_b_benign_asr: 2.0000, swin_b_adv_acc: 44.0000, swin_b_adv_asr: 56.0000, swin_b_fdadv_acc: 40.9000, swin_b_fdadv_asr: 59.1000
pit_b_benign_acc: 97.9000, pit_b_benign_asr: 2.1000, pit_b_adv_acc: 31.8000, pit_b_adv_asr: 68.2000, pit_b_fdadv_acc: 28.2000, pit_b_fdadv_asr: 71.8000
mobilenet_benign_acc: 55.7000, mobilenet_benign_asr: 44.3000, mobilenet_adv_acc: 19.9000, mobilenet_adv_asr: 80.1000, mobilenet_fdadv_acc: 19.0000, mobilenet_fdadv_asr: 81.0000
