resnet50_benign_acc: 96.0000, resnet50_benign_asr: 4.0000, resnet50_adv_acc: 23.6000, resnet50_adv_asr: 76.4000, resnet50_fdadv_acc: 12.5000, resnet50_fdadv_asr: 87.5000
densenet121_benign_acc: 91.1000, densenet121_benign_asr: 8.9000, densenet121_adv_acc: 16.9000, densenet121_adv_asr: 83.1000, densenet121_fdadv_acc: 9.0000, densenet121_fdadv_asr: 91.0000
resnext50_benign_acc: 98.9000, resnext50_benign_asr: 1.1000, resnext50_adv_acc: 26.2000, resnext50_adv_asr: 73.8000, resnext50_fdadv_acc: 12.4000, resnext50_fdadv_asr: 87.6000
vgg19bn_benign_acc: 71.5000, vgg19bn_benign_asr: 28.5000, vgg19bn_adv_acc: 9.1000, vgg19bn_adv_asr: 90.9000, vgg19bn_fdadv_acc: 4.7000, vgg19bn_fdadv_asr: 95.3000
incres_v2_benign_acc: 95.7000, incres_v2_benign_asr: 4.3000, incres_v2_adv_acc: 10.3000, incres_v2_adv_asr: 89.7000, incres_v2_fdadv_acc: 4.3000, incres_v2_fdadv_asr: 95.7000
inc_v3_benign_acc: 85.2000, inc_v3_benign_asr: 14.8000, inc_v3_adv_acc: 8.5000, inc_v3_adv_asr: 91.5000, inc_v3_fdadv_acc: 3.6000, inc_v3_fdadv_asr: 96.4000
inc_v4_benign_acc: 94.0000, inc_v4_benign_asr: 6.0000, inc_v4_adv_acc: 0.2000, inc_v4_adv_asr: 99.8000, inc_v4_fdadv_acc: 0.3000, inc_v4_fdadv_asr: 99.7000
resnet101_benign_acc: 98.5000, resnet101_benign_asr: 1.5000, resnet101_adv_acc: 33.0000, resnet101_adv_asr: 67.0000, resnet101_fdadv_acc: 14.2000, resnet101_fdadv_asr: 85.8000
resnet152_benign_acc: 98.8000, resnet152_benign_asr: 1.2000, resnet152_adv_acc: 35.4000, resnet152_adv_asr: 64.6000, resnet152_fdadv_acc: 17.6000, resnet152_fdadv_asr: 82.4000
adv_inception_v3_benign_acc: 89.0000, adv_inception_v3_benign_asr: 11.0000, adv_inception_v3_adv_acc: 36.9000, adv_inception_v3_adv_asr: 63.1000, adv_inception_v3_fdadv_acc: 27.3000, adv_inception_v3_fdadv_asr: 72.7000
ens_adv_inception_resnet_v2_benign_acc: 93.8000, ens_adv_inception_resnet_v2_benign_asr: 6.2000, ens_adv_inception_resnet_v2_adv_acc: 67.3000, ens_adv_inception_resnet_v2_adv_asr: 32.7000, ens_adv_inception_resnet_v2_fdadv_acc: 55.3000, ens_adv_inception_resnet_v2_fdadv_asr: 44.7000
visformer_small_benign_acc: 97.9000, visformer_small_benign_asr: 2.1000, visformer_small_adv_acc: 39.8000, visformer_small_adv_asr: 60.2000, visformer_small_fdadv_acc: 21.7000, visformer_small_fdadv_asr: 78.3000
vit_b_benign_acc: 97.8000, vit_b_benign_asr: 2.2000, vit_b_adv_acc: 65.0000, vit_b_adv_asr: 35.0000, vit_b_fdadv_acc: 48.1000, vit_b_fdadv_asr: 51.9000
swin_b_benign_acc: 98.0000, swin_b_benign_asr: 2.0000, swin_b_adv_acc: 64.3000, swin_b_adv_asr: 35.7000, swin_b_fdadv_acc: 48.7000, swin_b_fdadv_asr: 51.3000
pit_b_benign_acc: 97.9000, pit_b_benign_asr: 2.1000, pit_b_adv_acc: 58.6000, pit_b_adv_asr: 41.4000, pit_b_fdadv_acc: 41.2000, pit_b_fdadv_asr: 58.8000
mobilenet_benign_acc: 55.7000, mobilenet_benign_asr: 44.3000, mobilenet_adv_acc: 18.1000, mobilenet_adv_asr: 81.9000, mobilenet_fdadv_acc: 13.5000, mobilenet_fdadv_asr: 86.5000
