resnet50_benign_acc: 96.0000, resnet50_benign_asr: 4.0000, resnet50_adv_acc: 9.7000, resnet50_adv_asr: 90.3000, resnet50_fdadv_acc: 8.7000, resnet50_fdadv_asr: 91.3000
densenet121_benign_acc: 91.1000, densenet121_benign_asr: 8.9000, densenet121_adv_acc: 12.3000, densenet121_adv_asr: 87.7000, densenet121_fdadv_acc: 12.4000, densenet121_fdadv_asr: 87.6000
resnext50_benign_acc: 98.8000, resnext50_benign_asr: 1.2000, resnext50_adv_acc: 10.4000, resnext50_adv_asr: 89.6000, resnext50_fdadv_acc: 9.1000, resnext50_fdadv_asr: 90.9000
vgg19bn_benign_acc: 71.5000, vgg19bn_benign_asr: 28.5000, vgg19bn_adv_acc: 12.5000, vgg19bn_adv_asr: 87.5000, vgg19bn_fdadv_acc: 11.5000, vgg19bn_fdadv_asr: 88.5000
incres_v2_benign_acc: 95.7000, incres_v2_benign_asr: 4.3000, incres_v2_adv_acc: 36.8000, incres_v2_adv_asr: 63.2000, incres_v2_fdadv_acc: 36.2000, incres_v2_fdadv_asr: 63.8000
inc_v3_benign_acc: 85.2000, inc_v3_benign_asr: 14.8000, inc_v3_adv_acc: 27.9000, inc_v3_adv_asr: 72.1000, inc_v3_fdadv_acc: 28.6000, inc_v3_fdadv_asr: 71.4000
inc_v4_benign_acc: 94.0000, inc_v4_benign_asr: 6.0000, inc_v4_adv_acc: 27.7000, inc_v4_adv_asr: 72.3000, inc_v4_fdadv_acc: 28.7000, inc_v4_fdadv_asr: 71.3000
resnet101_benign_acc: 98.5000, resnet101_benign_asr: 1.5000, resnet101_adv_acc: 0.2000, resnet101_adv_asr: 99.8000, resnet101_fdadv_acc: 0.2000, resnet101_fdadv_asr: 99.8000
resnet152_benign_acc: 98.8000, resnet152_benign_asr: 1.2000, resnet152_adv_acc: 10.1000, resnet152_adv_asr: 89.9000, resnet152_fdadv_acc: 9.6000, resnet152_fdadv_asr: 90.4000
adv_inception_v3_benign_acc: 88.9000, adv_inception_v3_benign_asr: 11.1000, adv_inception_v3_adv_acc: 62.9000, adv_inception_v3_adv_asr: 37.1000, adv_inception_v3_fdadv_acc: 62.5000, adv_inception_v3_fdadv_asr: 37.5000
ens_adv_inception_resnet_v2_benign_acc: 93.8000, ens_adv_inception_resnet_v2_benign_asr: 6.2000, ens_adv_inception_resnet_v2_adv_acc: 81.2000, ens_adv_inception_resnet_v2_adv_asr: 18.8000, ens_adv_inception_resnet_v2_fdadv_acc: 80.4000, ens_adv_inception_resnet_v2_fdadv_asr: 19.6000
visformer_small_benign_acc: 97.9000, visformer_small_benign_asr: 2.1000, visformer_small_adv_acc: 40.3000, visformer_small_adv_asr: 59.7000, visformer_small_fdadv_acc: 39.3000, visformer_small_fdadv_asr: 60.7000
vit_b_benign_acc: 97.8000, vit_b_benign_asr: 2.2000, vit_b_adv_acc: 67.2000, vit_b_adv_asr: 32.8000, vit_b_fdadv_acc: 67.8000, vit_b_fdadv_asr: 32.2000
swin_b_benign_acc: 98.0000, swin_b_benign_asr: 2.0000, swin_b_adv_acc: 54.7000, swin_b_adv_asr: 45.3000, swin_b_fdadv_acc: 54.4000, swin_b_fdadv_asr: 45.6000
pit_b_benign_acc: 97.9000, pit_b_benign_asr: 2.1000, pit_b_adv_acc: 46.0000, pit_b_adv_asr: 54.0000, pit_b_fdadv_acc: 44.9000, pit_b_fdadv_asr: 55.1000
mobilenet_benign_acc: 55.8000, mobilenet_benign_asr: 44.2000, mobilenet_adv_acc: 25.5000, mobilenet_adv_asr: 74.5000, mobilenet_fdadv_acc: 25.5000, mobilenet_fdadv_asr: 74.5000
