resnet50_benign_acc: 96.0000, resnet50_benign_asr: 4.0000, resnet50_adv_acc: 69.0000, resnet50_adv_asr: 31.0000, resnet50_fdadv_acc: 67.3000, resnet50_fdadv_asr: 32.7000
densenet121_benign_acc: 91.1000, densenet121_benign_asr: 8.9000, densenet121_adv_acc: 50.2000, densenet121_adv_asr: 49.8000, densenet121_fdadv_acc: 48.8000, densenet121_fdadv_asr: 51.2000
resnext50_benign_acc: 98.8000, resnext50_benign_asr: 1.2000, resnext50_adv_acc: 71.9000, resnext50_adv_asr: 28.1000, resnext50_fdadv_acc: 70.2000, resnext50_fdadv_asr: 29.8000
vgg19bn_benign_acc: 71.5000, vgg19bn_benign_asr: 28.5000, vgg19bn_adv_acc: 35.0000, vgg19bn_adv_asr: 65.0000, vgg19bn_fdadv_acc: 33.5000, vgg19bn_fdadv_asr: 66.5000
incres_v2_benign_acc: 95.7000, incres_v2_benign_asr: 4.3000, incres_v2_adv_acc: 49.5000, incres_v2_adv_asr: 50.5000, incres_v2_fdadv_acc: 44.0000, incres_v2_fdadv_asr: 56.0000
inc_v3_benign_acc: 85.2000, inc_v3_benign_asr: 14.8000, inc_v3_adv_acc: 1.1000, inc_v3_adv_asr: 98.9000, inc_v3_fdadv_acc: 1.3000, inc_v3_fdadv_asr: 98.7000
inc_v4_benign_acc: 94.0000, inc_v4_benign_asr: 6.0000, inc_v4_adv_acc: 38.2000, inc_v4_adv_asr: 61.8000, inc_v4_fdadv_acc: 36.1000, inc_v4_fdadv_asr: 63.9000
resnet101_benign_acc: 98.5000, resnet101_benign_asr: 1.5000, resnet101_adv_acc: 78.2000, resnet101_adv_asr: 21.8000, resnet101_fdadv_acc: 76.9000, resnet101_fdadv_asr: 23.1000
resnet152_benign_acc: 98.8000, resnet152_benign_asr: 1.2000, resnet152_adv_acc: 81.6000, resnet152_adv_asr: 18.4000, resnet152_fdadv_acc: 79.3000, resnet152_fdadv_asr: 20.7000
adv_inception_v3_benign_acc: 88.9000, adv_inception_v3_benign_asr: 11.1000, adv_inception_v3_adv_acc: 44.1000, adv_inception_v3_adv_asr: 55.9000, adv_inception_v3_fdadv_acc: 38.9000, adv_inception_v3_fdadv_asr: 61.1000
ens_adv_inception_resnet_v2_benign_acc: 93.8000, ens_adv_inception_resnet_v2_benign_asr: 6.2000, ens_adv_inception_resnet_v2_adv_acc: 58.4000, ens_adv_inception_resnet_v2_adv_asr: 41.6000, ens_adv_inception_resnet_v2_fdadv_acc: 54.0000, ens_adv_inception_resnet_v2_fdadv_asr: 46.0000
visformer_small_benign_acc: 97.9000, visformer_small_benign_asr: 2.1000, visformer_small_adv_acc: 77.9000, visformer_small_adv_asr: 22.1000, visformer_small_fdadv_acc: 76.6000, visformer_small_fdadv_asr: 23.4000
vit_b_benign_acc: 97.8000, vit_b_benign_asr: 2.2000, vit_b_adv_acc: 86.6000, vit_b_adv_asr: 13.4000, vit_b_fdadv_acc: 86.6000, vit_b_fdadv_asr: 13.4000
swin_b_benign_acc: 98.0000, swin_b_benign_asr: 2.0000, swin_b_adv_acc: 92.5000, swin_b_adv_asr: 7.5000, swin_b_fdadv_acc: 91.6000, swin_b_fdadv_asr: 8.4000
pit_b_benign_acc: 97.9000, pit_b_benign_asr: 2.1000, pit_b_adv_acc: 87.4000, pit_b_adv_asr: 12.6000, pit_b_fdadv_acc: 85.4000, pit_b_fdadv_asr: 14.6000
mobilenet_benign_acc: 55.8000, mobilenet_benign_asr: 44.2000, mobilenet_adv_acc: 30.1000, mobilenet_adv_asr: 69.9000, mobilenet_fdadv_acc: 30.0000, mobilenet_fdadv_asr: 70.0000
