resnet50_benign_acc: 96.0000, resnet50_benign_asr: 4.0000, resnet50_adv_acc: 51.0000, resnet50_adv_asr: 49.0000, resnet50_fdadv_acc: 52.5000, resnet50_fdadv_asr: 47.5000
densenet121_benign_acc: 91.1000, densenet121_benign_asr: 8.9000, densenet121_adv_acc: 37.7000, densenet121_adv_asr: 62.3000, densenet121_fdadv_acc: 39.2000, densenet121_fdadv_asr: 60.8000
resnext50_benign_acc: 98.8000, resnext50_benign_asr: 1.2000, resnext50_adv_acc: 53.7000, resnext50_adv_asr: 46.3000, resnext50_fdadv_acc: 54.6000, resnext50_fdadv_asr: 45.4000
vgg19bn_benign_acc: 71.5000, vgg19bn_benign_asr: 28.5000, vgg19bn_adv_acc: 27.9000, vgg19bn_adv_asr: 72.1000, vgg19bn_fdadv_acc: 27.4000, vgg19bn_fdadv_asr: 72.6000
incres_v2_benign_acc: 95.7000, incres_v2_benign_asr: 4.3000, incres_v2_adv_acc: 42.3000, incres_v2_adv_asr: 57.7000, incres_v2_fdadv_acc: 42.3000, incres_v2_fdadv_asr: 57.7000
inc_v3_benign_acc: 85.2000, inc_v3_benign_asr: 14.8000, inc_v3_adv_acc: 0.9000, inc_v3_adv_asr: 99.1000, inc_v3_fdadv_acc: 0.4000, inc_v3_fdadv_asr: 99.6000
inc_v4_benign_acc: 94.0000, inc_v4_benign_asr: 6.0000, inc_v4_adv_acc: 37.0000, inc_v4_adv_asr: 63.0000, inc_v4_fdadv_acc: 36.9000, inc_v4_fdadv_asr: 63.1000
resnet101_benign_acc: 98.5000, resnet101_benign_asr: 1.5000, resnet101_adv_acc: 60.1000, resnet101_adv_asr: 39.9000, resnet101_fdadv_acc: 59.5000, resnet101_fdadv_asr: 40.5000
resnet152_benign_acc: 98.8000, resnet152_benign_asr: 1.2000, resnet152_adv_acc: 63.0000, resnet152_adv_asr: 37.0000, resnet152_fdadv_acc: 64.2000, resnet152_fdadv_asr: 35.8000
adv_inception_v3_benign_acc: 88.9000, adv_inception_v3_benign_asr: 11.1000, adv_inception_v3_adv_acc: 59.1000, adv_inception_v3_adv_asr: 40.9000, adv_inception_v3_fdadv_acc: 57.0000, adv_inception_v3_fdadv_asr: 43.0000
ens_adv_inception_resnet_v2_benign_acc: 93.8000, ens_adv_inception_resnet_v2_benign_asr: 6.2000, ens_adv_inception_resnet_v2_adv_acc: 78.4000, ens_adv_inception_resnet_v2_adv_asr: 21.6000, ens_adv_inception_resnet_v2_fdadv_acc: 78.4000, ens_adv_inception_resnet_v2_fdadv_asr: 21.6000
visformer_small_benign_acc: 97.9000, visformer_small_benign_asr: 2.1000, visformer_small_adv_acc: 70.5000, visformer_small_adv_asr: 29.5000, visformer_small_fdadv_acc: 69.9000, visformer_small_fdadv_asr: 30.1000
vit_b_benign_acc: 97.8000, vit_b_benign_asr: 2.2000, vit_b_adv_acc: 83.3000, vit_b_adv_asr: 16.7000, vit_b_fdadv_acc: 82.3000, vit_b_fdadv_asr: 17.7000
swin_b_benign_acc: 98.0000, swin_b_benign_asr: 2.0000, swin_b_adv_acc: 83.5000, swin_b_adv_asr: 16.5000, swin_b_fdadv_acc: 85.0000, swin_b_fdadv_asr: 15.0000
pit_b_benign_acc: 97.9000, pit_b_benign_asr: 2.1000, pit_b_adv_acc: 73.4000, pit_b_adv_asr: 26.6000, pit_b_fdadv_acc: 72.3000, pit_b_fdadv_asr: 27.7000
mobilenet_benign_acc: 55.8000, mobilenet_benign_asr: 44.2000, mobilenet_adv_acc: 33.8000, mobilenet_adv_asr: 66.2000, mobilenet_fdadv_acc: 34.2000, mobilenet_fdadv_asr: 65.8000
