resnet50_benign_acc: 96.0000, resnet50_benign_asr: 4.0000, resnet50_adv_acc: 44.1000, resnet50_adv_asr: 55.9000, resnet50_fdadv_acc: 40.1000, resnet50_fdadv_asr: 59.9000
densenet121_benign_acc: 91.1000, densenet121_benign_asr: 8.9000, densenet121_adv_acc: 26.1000, densenet121_adv_asr: 73.9000, densenet121_fdadv_acc: 22.8000, densenet121_fdadv_asr: 77.2000
resnext50_benign_acc: 98.9000, resnext50_benign_asr: 1.1000, resnext50_adv_acc: 47.4000, resnext50_adv_asr: 52.6000, resnext50_fdadv_acc: 43.3000, resnext50_fdadv_asr: 56.7000
vgg19bn_benign_acc: 71.5000, vgg19bn_benign_asr: 28.5000, vgg19bn_adv_acc: 13.7000, vgg19bn_adv_asr: 86.3000, vgg19bn_fdadv_acc: 13.1000, vgg19bn_fdadv_asr: 86.9000
incres_v2_benign_acc: 95.7000, incres_v2_benign_asr: 4.3000, incres_v2_adv_acc: 36.6000, incres_v2_adv_asr: 63.4000, incres_v2_fdadv_acc: 31.2000, incres_v2_fdadv_asr: 68.8000
inc_v3_benign_acc: 85.2000, inc_v3_benign_asr: 14.8000, inc_v3_adv_acc: 5.0000, inc_v3_adv_asr: 95.0000, inc_v3_fdadv_acc: 2.3000, inc_v3_fdadv_asr: 97.7000
inc_v4_benign_acc: 94.0000, inc_v4_benign_asr: 6.0000, inc_v4_adv_acc: 27.5000, inc_v4_adv_asr: 72.5000, inc_v4_fdadv_acc: 22.2000, inc_v4_fdadv_asr: 77.8000
resnet101_benign_acc: 98.5000, resnet101_benign_asr: 1.5000, resnet101_adv_acc: 56.1000, resnet101_adv_asr: 43.9000, resnet101_fdadv_acc: 52.1000, resnet101_fdadv_asr: 47.9000
resnet152_benign_acc: 98.8000, resnet152_benign_asr: 1.2000, resnet152_adv_acc: 58.7000, resnet152_adv_asr: 41.3000, resnet152_fdadv_acc: 53.6000, resnet152_fdadv_asr: 46.4000
adv_inception_v3_benign_acc: 89.0000, adv_inception_v3_benign_asr: 11.0000, adv_inception_v3_adv_acc: 52.4000, adv_inception_v3_adv_asr: 47.6000, adv_inception_v3_fdadv_acc: 50.8000, adv_inception_v3_fdadv_asr: 49.2000
ens_adv_inception_resnet_v2_benign_acc: 93.8000, ens_adv_inception_resnet_v2_benign_asr: 6.2000, ens_adv_inception_resnet_v2_adv_acc: 75.8000, ens_adv_inception_resnet_v2_adv_asr: 24.2000, ens_adv_inception_resnet_v2_fdadv_acc: 74.1000, ens_adv_inception_resnet_v2_fdadv_asr: 25.9000
visformer_small_benign_acc: 97.9000, visformer_small_benign_asr: 2.1000, visformer_small_adv_acc: 65.1000, visformer_small_adv_asr: 34.9000, visformer_small_fdadv_acc: 59.6000, visformer_small_fdadv_asr: 40.4000
vit_b_benign_acc: 97.8000, vit_b_benign_asr: 2.2000, vit_b_adv_acc: 76.1000, vit_b_adv_asr: 23.9000, vit_b_fdadv_acc: 72.2000, vit_b_fdadv_asr: 27.8000
swin_b_benign_acc: 98.0000, swin_b_benign_asr: 2.0000, swin_b_adv_acc: 82.3000, swin_b_adv_asr: 17.7000, swin_b_fdadv_acc: 79.2000, swin_b_fdadv_asr: 20.8000
pit_b_benign_acc: 97.9000, pit_b_benign_asr: 2.1000, pit_b_adv_acc: 72.8000, pit_b_adv_asr: 27.2000, pit_b_fdadv_acc: 66.8000, pit_b_fdadv_asr: 33.2000
mobilenet_benign_acc: 55.7000, mobilenet_benign_asr: 44.3000, mobilenet_adv_acc: 17.1000, mobilenet_adv_asr: 82.9000, mobilenet_fdadv_acc: 16.4000, mobilenet_fdadv_asr: 83.6000
