resnet50_benign_acc: 96.0000, resnet50_benign_asr: 4.0000, resnet50_adv_acc: 57.4000, resnet50_adv_asr: 42.6000, resnet50_fdadv_acc: 54.4000, resnet50_fdadv_asr: 45.6000
densenet121_benign_acc: 91.1000, densenet121_benign_asr: 8.9000, densenet121_adv_acc: 67.5000, densenet121_adv_asr: 32.5000, densenet121_fdadv_acc: 67.6000, densenet121_fdadv_asr: 32.4000
resnext50_benign_acc: 98.9000, resnext50_benign_asr: 1.1000, resnext50_adv_acc: 81.7000, resnext50_adv_asr: 18.3000, resnext50_fdadv_acc: 81.9000, resnext50_fdadv_asr: 18.1000
vgg19bn_benign_acc: 71.5000, vgg19bn_benign_asr: 28.5000, vgg19bn_adv_acc: 45.5000, vgg19bn_adv_asr: 54.5000, vgg19bn_fdadv_acc: 45.7000, vgg19bn_fdadv_asr: 54.3000
incres_v2_benign_acc: 95.7000, incres_v2_benign_asr: 4.3000, incres_v2_adv_acc: 82.5000, incres_v2_adv_asr: 17.5000, incres_v2_fdadv_acc: 80.7000, incres_v2_fdadv_asr: 19.3000
inc_v3_benign_acc: 85.2000, inc_v3_benign_asr: 14.8000, inc_v3_adv_acc: 66.6000, inc_v3_adv_asr: 33.4000, inc_v3_fdadv_acc: 67.1000, inc_v3_fdadv_asr: 32.9000
inc_v4_benign_acc: 94.0000, inc_v4_benign_asr: 6.0000, inc_v4_adv_acc: 76.0000, inc_v4_adv_asr: 24.0000, inc_v4_fdadv_acc: 76.3000, inc_v4_fdadv_asr: 23.7000
resnet101_benign_acc: 98.5000, resnet101_benign_asr: 1.5000, resnet101_adv_acc: 86.8000, resnet101_adv_asr: 13.2000, resnet101_fdadv_acc: 86.4000, resnet101_fdadv_asr: 13.6000
resnet152_benign_acc: 98.8000, resnet152_benign_asr: 1.2000, resnet152_adv_acc: 86.6000, resnet152_adv_asr: 13.4000, resnet152_fdadv_acc: 85.9000, resnet152_fdadv_asr: 14.1000
adv_inception_v3_benign_acc: 89.0000, adv_inception_v3_benign_asr: 11.0000, adv_inception_v3_adv_acc: 68.5000, adv_inception_v3_adv_asr: 31.5000, adv_inception_v3_fdadv_acc: 68.6000, adv_inception_v3_fdadv_asr: 31.4000
ens_adv_inception_resnet_v2_benign_acc: 93.8000, ens_adv_inception_resnet_v2_benign_asr: 6.2000, ens_adv_inception_resnet_v2_adv_acc: 85.6000, ens_adv_inception_resnet_v2_adv_asr: 14.4000, ens_adv_inception_resnet_v2_fdadv_acc: 85.0000, ens_adv_inception_resnet_v2_fdadv_asr: 15.0000
visformer_small_benign_acc: 97.9000, visformer_small_benign_asr: 2.1000, visformer_small_adv_acc: 88.5000, visformer_small_adv_asr: 11.5000, visformer_small_fdadv_acc: 88.8000, visformer_small_fdadv_asr: 11.2000
vit_b_benign_acc: 97.8000, vit_b_benign_asr: 2.2000, vit_b_adv_acc: 93.6000, vit_b_adv_asr: 6.4000, vit_b_fdadv_acc: 92.4000, vit_b_fdadv_asr: 7.6000
swin_b_benign_acc: 98.0000, swin_b_benign_asr: 2.0000, swin_b_adv_acc: 92.2000, swin_b_adv_asr: 7.8000, swin_b_fdadv_acc: 91.4000, swin_b_fdadv_asr: 8.6000
pit_b_benign_acc: 97.9000, pit_b_benign_asr: 2.1000, pit_b_adv_acc: 92.0000, pit_b_adv_asr: 8.0000, pit_b_fdadv_acc: 91.1000, pit_b_fdadv_asr: 8.9000
mobilenet_benign_acc: 55.7000, mobilenet_benign_asr: 44.3000, mobilenet_adv_acc: 42.8000, mobilenet_adv_asr: 57.2000, mobilenet_fdadv_acc: 43.3000, mobilenet_fdadv_asr: 56.7000
