resnet50_benign_acc: 96.0000, resnet50_benign_asr: 4.0000, resnet50_adv_acc: 21.5000, resnet50_adv_asr: 78.5000, resnet50_fdadv_acc: 21.2000, resnet50_fdadv_asr: 78.8000
densenet121_benign_acc: 91.1000, densenet121_benign_asr: 8.9000, densenet121_adv_acc: 28.2000, densenet121_adv_asr: 71.8000, densenet121_fdadv_acc: 27.5000, densenet121_fdadv_asr: 72.5000
resnext50_benign_acc: 98.8000, resnext50_benign_asr: 1.2000, resnext50_adv_acc: 21.8000, resnext50_adv_asr: 78.2000, resnext50_fdadv_acc: 23.0000, resnext50_fdadv_asr: 77.0000
vgg19bn_benign_acc: 71.5000, vgg19bn_benign_asr: 28.5000, vgg19bn_adv_acc: 20.9000, vgg19bn_adv_asr: 79.1000, vgg19bn_fdadv_acc: 20.9000, vgg19bn_fdadv_asr: 79.1000
incres_v2_benign_acc: 95.7000, incres_v2_benign_asr: 4.3000, incres_v2_adv_acc: 43.7000, incres_v2_adv_asr: 56.3000, incres_v2_fdadv_acc: 41.6000, incres_v2_fdadv_asr: 58.4000
inc_v3_benign_acc: 85.2000, inc_v3_benign_asr: 14.8000, inc_v3_adv_acc: 35.4000, inc_v3_adv_asr: 64.6000, inc_v3_fdadv_acc: 34.6000, inc_v3_fdadv_asr: 65.4000
inc_v4_benign_acc: 94.0000, inc_v4_benign_asr: 6.0000, inc_v4_adv_acc: 39.0000, inc_v4_adv_asr: 61.0000, inc_v4_fdadv_acc: 39.5000, inc_v4_fdadv_asr: 60.5000
resnet101_benign_acc: 98.5000, resnet101_benign_asr: 1.5000, resnet101_adv_acc: 22.0000, resnet101_adv_asr: 78.0000, resnet101_fdadv_acc: 20.8000, resnet101_fdadv_asr: 79.2000
resnet152_benign_acc: 98.8000, resnet152_benign_asr: 1.2000, resnet152_adv_acc: 3.7000, resnet152_adv_asr: 96.3000, resnet152_fdadv_acc: 3.6000, resnet152_fdadv_asr: 96.4000
adv_inception_v3_benign_acc: 88.9000, adv_inception_v3_benign_asr: 11.1000, adv_inception_v3_adv_acc: 61.6000, adv_inception_v3_adv_asr: 38.4000, adv_inception_v3_fdadv_acc: 61.0000, adv_inception_v3_fdadv_asr: 39.0000
ens_adv_inception_resnet_v2_benign_acc: 93.8000, ens_adv_inception_resnet_v2_benign_asr: 6.2000, ens_adv_inception_resnet_v2_adv_acc: 75.9000, ens_adv_inception_resnet_v2_adv_asr: 24.1000, ens_adv_inception_resnet_v2_fdadv_acc: 76.4000, ens_adv_inception_resnet_v2_fdadv_asr: 23.6000
visformer_small_benign_acc: 97.9000, visformer_small_benign_asr: 2.1000, visformer_small_adv_acc: 39.6000, visformer_small_adv_asr: 60.4000, visformer_small_fdadv_acc: 39.0000, visformer_small_fdadv_asr: 61.0000
vit_b_benign_acc: 97.8000, vit_b_benign_asr: 2.2000, vit_b_adv_acc: 61.9000, vit_b_adv_asr: 38.1000, vit_b_fdadv_acc: 61.7000, vit_b_fdadv_asr: 38.3000
swin_b_benign_acc: 98.0000, swin_b_benign_asr: 2.0000, swin_b_adv_acc: 52.4000, swin_b_adv_asr: 47.6000, swin_b_fdadv_acc: 53.0000, swin_b_fdadv_asr: 47.0000
pit_b_benign_acc: 97.9000, pit_b_benign_asr: 2.1000, pit_b_adv_acc: 46.5000, pit_b_adv_asr: 53.5000, pit_b_fdadv_acc: 46.1000, pit_b_fdadv_asr: 53.9000
mobilenet_benign_acc: 55.8000, mobilenet_benign_asr: 44.2000, mobilenet_adv_acc: 30.2000, mobilenet_adv_asr: 69.8000, mobilenet_fdadv_acc: 31.0000, mobilenet_fdadv_asr: 69.0000
