resnet50_benign_acc: 96.0000, resnet50_benign_asr: 4.0000, resnet50_adv_acc: 29.1000, resnet50_adv_asr: 70.9000, resnet50_fdadv_acc: 28.8000, resnet50_fdadv_asr: 71.2000
densenet121_benign_acc: 91.1000, densenet121_benign_asr: 8.9000, densenet121_adv_acc: 37.5000, densenet121_adv_asr: 62.5000, densenet121_fdadv_acc: 35.5000, densenet121_fdadv_asr: 64.5000
resnext50_benign_acc: 98.8000, resnext50_benign_asr: 1.2000, resnext50_adv_acc: 33.0000, resnext50_adv_asr: 67.0000, resnext50_fdadv_acc: 31.2000, resnext50_fdadv_asr: 68.8000
vgg19bn_benign_acc: 71.5000, vgg19bn_benign_asr: 28.5000, vgg19bn_adv_acc: 26.7000, vgg19bn_adv_asr: 73.3000, vgg19bn_fdadv_acc: 25.5000, vgg19bn_fdadv_asr: 74.5000
incres_v2_benign_acc: 95.7000, incres_v2_benign_asr: 4.3000, incres_v2_adv_acc: 63.4000, incres_v2_adv_asr: 36.6000, incres_v2_fdadv_acc: 64.0000, incres_v2_fdadv_asr: 36.0000
inc_v3_benign_acc: 85.2000, inc_v3_benign_asr: 14.8000, inc_v3_adv_acc: 50.8000, inc_v3_adv_asr: 49.2000, inc_v3_fdadv_acc: 50.7000, inc_v3_fdadv_asr: 49.3000
inc_v4_benign_acc: 94.0000, inc_v4_benign_asr: 6.0000, inc_v4_adv_acc: 57.3000, inc_v4_adv_asr: 42.7000, inc_v4_fdadv_acc: 56.6000, inc_v4_fdadv_asr: 43.4000
resnet101_benign_acc: 98.5000, resnet101_benign_asr: 1.5000, resnet101_adv_acc: 30.8000, resnet101_adv_asr: 69.2000, resnet101_fdadv_acc: 29.7000, resnet101_fdadv_asr: 70.3000
resnet152_benign_acc: 98.8000, resnet152_benign_asr: 1.2000, resnet152_adv_acc: 4.5000, resnet152_adv_asr: 95.5000, resnet152_fdadv_acc: 4.1000, resnet152_fdadv_asr: 95.9000
adv_inception_v3_benign_acc: 88.9000, adv_inception_v3_benign_asr: 11.1000, adv_inception_v3_adv_acc: 73.1000, adv_inception_v3_adv_asr: 26.9000, adv_inception_v3_fdadv_acc: 73.0000, adv_inception_v3_fdadv_asr: 27.0000
ens_adv_inception_resnet_v2_benign_acc: 93.8000, ens_adv_inception_resnet_v2_benign_asr: 6.2000, ens_adv_inception_resnet_v2_adv_acc: 84.6000, ens_adv_inception_resnet_v2_adv_asr: 15.4000, ens_adv_inception_resnet_v2_fdadv_acc: 85.2000, ens_adv_inception_resnet_v2_fdadv_asr: 14.8000
visformer_small_benign_acc: 97.9000, visformer_small_benign_asr: 2.1000, visformer_small_adv_acc: 62.4000, visformer_small_adv_asr: 37.6000, visformer_small_fdadv_acc: 62.1000, visformer_small_fdadv_asr: 37.9000
vit_b_benign_acc: 97.8000, vit_b_benign_asr: 2.2000, vit_b_adv_acc: 81.6000, vit_b_adv_asr: 18.4000, vit_b_fdadv_acc: 79.9000, vit_b_fdadv_asr: 20.1000
swin_b_benign_acc: 98.0000, swin_b_benign_asr: 2.0000, swin_b_adv_acc: 71.1000, swin_b_adv_asr: 28.9000, swin_b_fdadv_acc: 67.4000, swin_b_fdadv_asr: 32.6000
pit_b_benign_acc: 97.9000, pit_b_benign_asr: 2.1000, pit_b_adv_acc: 63.0000, pit_b_adv_asr: 37.0000, pit_b_fdadv_acc: 62.2000, pit_b_fdadv_asr: 37.8000
mobilenet_benign_acc: 55.8000, mobilenet_benign_asr: 44.2000, mobilenet_adv_acc: 35.9000, mobilenet_adv_asr: 64.1000, mobilenet_fdadv_acc: 34.9000, mobilenet_fdadv_asr: 65.1000
