resnet50_benign_acc: 96.0000, resnet50_benign_asr: 4.0000, resnet50_adv_acc: 38.4000, resnet50_adv_asr: 61.6000, resnet50_fdadv_acc: 34.5000, resnet50_fdadv_asr: 65.5000
densenet121_benign_acc: 91.1000, densenet121_benign_asr: 8.9000, densenet121_adv_acc: 28.4000, densenet121_adv_asr: 71.6000, densenet121_fdadv_acc: 25.7000, densenet121_fdadv_asr: 74.3000
resnext50_benign_acc: 98.8000, resnext50_benign_asr: 1.2000, resnext50_adv_acc: 38.1000, resnext50_adv_asr: 61.9000, resnext50_fdadv_acc: 36.5000, resnext50_fdadv_asr: 63.5000
vgg19bn_benign_acc: 71.5000, vgg19bn_benign_asr: 28.5000, vgg19bn_adv_acc: 19.0000, vgg19bn_adv_asr: 81.0000, vgg19bn_fdadv_acc: 16.6000, vgg19bn_fdadv_asr: 83.4000
incres_v2_benign_acc: 95.7000, incres_v2_benign_asr: 4.3000, incres_v2_adv_acc: 26.7000, incres_v2_adv_asr: 73.3000, incres_v2_fdadv_acc: 22.6000, incres_v2_fdadv_asr: 77.4000
inc_v3_benign_acc: 85.2000, inc_v3_benign_asr: 14.8000, inc_v3_adv_acc: 22.8000, inc_v3_adv_asr: 77.2000, inc_v3_fdadv_acc: 17.9000, inc_v3_fdadv_asr: 82.1000
inc_v4_benign_acc: 94.0000, inc_v4_benign_asr: 6.0000, inc_v4_adv_acc: 2.1000, inc_v4_adv_asr: 97.9000, inc_v4_fdadv_acc: 1.2000, inc_v4_fdadv_asr: 98.8000
resnet101_benign_acc: 98.5000, resnet101_benign_asr: 1.5000, resnet101_adv_acc: 45.8000, resnet101_adv_asr: 54.2000, resnet101_fdadv_acc: 42.8000, resnet101_fdadv_asr: 57.2000
resnet152_benign_acc: 98.8000, resnet152_benign_asr: 1.2000, resnet152_adv_acc: 48.0000, resnet152_adv_asr: 52.0000, resnet152_fdadv_acc: 45.1000, resnet152_fdadv_asr: 54.9000
adv_inception_v3_benign_acc: 88.9000, adv_inception_v3_benign_asr: 11.1000, adv_inception_v3_adv_acc: 55.6000, adv_inception_v3_adv_asr: 44.4000, adv_inception_v3_fdadv_acc: 53.5000, adv_inception_v3_fdadv_asr: 46.5000
ens_adv_inception_resnet_v2_benign_acc: 93.8000, ens_adv_inception_resnet_v2_benign_asr: 6.2000, ens_adv_inception_resnet_v2_adv_acc: 74.5000, ens_adv_inception_resnet_v2_adv_asr: 25.5000, ens_adv_inception_resnet_v2_fdadv_acc: 73.1000, ens_adv_inception_resnet_v2_fdadv_asr: 26.9000
visformer_small_benign_acc: 97.9000, visformer_small_benign_asr: 2.1000, visformer_small_adv_acc: 54.9000, visformer_small_adv_asr: 45.1000, visformer_small_fdadv_acc: 49.4000, visformer_small_fdadv_asr: 50.6000
vit_b_benign_acc: 97.8000, vit_b_benign_asr: 2.2000, vit_b_adv_acc: 74.7000, vit_b_adv_asr: 25.3000, vit_b_fdadv_acc: 69.7000, vit_b_fdadv_asr: 30.3000
swin_b_benign_acc: 98.0000, swin_b_benign_asr: 2.0000, swin_b_adv_acc: 74.8000, swin_b_adv_asr: 25.2000, swin_b_fdadv_acc: 70.8000, swin_b_fdadv_asr: 29.2000
pit_b_benign_acc: 97.9000, pit_b_benign_asr: 2.1000, pit_b_adv_acc: 65.1000, pit_b_adv_asr: 34.9000, pit_b_fdadv_acc: 62.0000, pit_b_fdadv_asr: 38.0000
mobilenet_benign_acc: 55.8000, mobilenet_benign_asr: 44.2000, mobilenet_adv_acc: 30.3000, mobilenet_adv_asr: 69.7000, mobilenet_fdadv_acc: 26.8000, mobilenet_fdadv_asr: 73.2000
