resnet50_benign_acc: 96.0000, resnet50_benign_asr: 4.0000, resnet50_adv_acc: 78.1000, resnet50_adv_asr: 21.9000, resnet50_fdadv_acc: 78.3000, resnet50_fdadv_asr: 21.7000
densenet121_benign_acc: 91.1000, densenet121_benign_asr: 8.9000, densenet121_adv_acc: 63.5000, densenet121_adv_asr: 36.5000, densenet121_fdadv_acc: 62.8000, densenet121_fdadv_asr: 37.2000
resnext50_benign_acc: 98.9000, resnext50_benign_asr: 1.1000, resnext50_adv_acc: 83.0000, resnext50_adv_asr: 17.0000, resnext50_fdadv_acc: 81.9000, resnext50_fdadv_asr: 18.1000
vgg19bn_benign_acc: 71.5000, vgg19bn_benign_asr: 28.5000, vgg19bn_adv_acc: 40.1000, vgg19bn_adv_asr: 59.9000, vgg19bn_fdadv_acc: 39.6000, vgg19bn_fdadv_asr: 60.4000
incres_v2_benign_acc: 95.7000, incres_v2_benign_asr: 4.3000, incres_v2_adv_acc: 75.0000, incres_v2_adv_asr: 25.0000, incres_v2_fdadv_acc: 73.9000, incres_v2_fdadv_asr: 26.1000
inc_v3_benign_acc: 85.2000, inc_v3_benign_asr: 14.8000, inc_v3_adv_acc: 58.2000, inc_v3_adv_asr: 41.8000, inc_v3_fdadv_acc: 56.5000, inc_v3_fdadv_asr: 43.5000
inc_v4_benign_acc: 94.0000, inc_v4_benign_asr: 6.0000, inc_v4_adv_acc: 41.2000, inc_v4_adv_asr: 58.8000, inc_v4_fdadv_acc: 36.7000, inc_v4_fdadv_asr: 63.3000
resnet101_benign_acc: 98.5000, resnet101_benign_asr: 1.5000, resnet101_adv_acc: 86.6000, resnet101_adv_asr: 13.4000, resnet101_fdadv_acc: 85.4000, resnet101_fdadv_asr: 14.6000
resnet152_benign_acc: 98.8000, resnet152_benign_asr: 1.2000, resnet152_adv_acc: 85.8000, resnet152_adv_asr: 14.2000, resnet152_fdadv_acc: 85.3000, resnet152_fdadv_asr: 14.7000
adv_inception_v3_benign_acc: 89.0000, adv_inception_v3_benign_asr: 11.0000, adv_inception_v3_adv_acc: 66.4000, adv_inception_v3_adv_asr: 33.6000, adv_inception_v3_fdadv_acc: 66.5000, adv_inception_v3_fdadv_asr: 33.5000
ens_adv_inception_resnet_v2_benign_acc: 93.8000, ens_adv_inception_resnet_v2_benign_asr: 6.2000, ens_adv_inception_resnet_v2_adv_acc: 82.1000, ens_adv_inception_resnet_v2_adv_asr: 17.9000, ens_adv_inception_resnet_v2_fdadv_acc: 82.4000, ens_adv_inception_resnet_v2_fdadv_asr: 17.6000
visformer_small_benign_acc: 97.9000, visformer_small_benign_asr: 2.1000, visformer_small_adv_acc: 88.5000, visformer_small_adv_asr: 11.5000, visformer_small_fdadv_acc: 88.7000, visformer_small_fdadv_asr: 11.3000
vit_b_benign_acc: 97.8000, vit_b_benign_asr: 2.2000, vit_b_adv_acc: 90.0000, vit_b_adv_asr: 10.0000, vit_b_fdadv_acc: 90.3000, vit_b_fdadv_asr: 9.7000
swin_b_benign_acc: 98.0000, swin_b_benign_asr: 2.0000, swin_b_adv_acc: 92.3000, swin_b_adv_asr: 7.7000, swin_b_fdadv_acc: 89.9000, swin_b_fdadv_asr: 10.1000
pit_b_benign_acc: 97.9000, pit_b_benign_asr: 2.1000, pit_b_adv_acc: 92.1000, pit_b_adv_asr: 7.9000, pit_b_fdadv_acc: 91.6000, pit_b_fdadv_asr: 8.4000
mobilenet_benign_acc: 55.7000, mobilenet_benign_asr: 44.3000, mobilenet_adv_acc: 36.6000, mobilenet_adv_asr: 63.4000, mobilenet_fdadv_acc: 35.8000, mobilenet_fdadv_asr: 64.2000
