resnet50_benign_acc: 96.0000, resnet50_benign_asr: 4.0000, resnet50_adv_acc: 0.0000, resnet50_adv_asr: 100.0000, resnet50_fdadv_acc: 0.1000, resnet50_fdadv_asr: 99.9000
densenet121_benign_acc: 91.1000, densenet121_benign_asr: 8.9000, densenet121_adv_acc: 3.1000, densenet121_adv_asr: 96.9000, densenet121_fdadv_acc: 1.2000, densenet121_fdadv_asr: 98.8000
resnext50_benign_acc: 98.9000, resnext50_benign_asr: 1.1000, resnext50_adv_acc: 1.2000, resnext50_adv_asr: 98.8000, resnext50_fdadv_acc: 0.2000, resnext50_fdadv_asr: 99.8000
vgg19bn_benign_acc: 71.5000, vgg19bn_benign_asr: 28.5000, vgg19bn_adv_acc: 5.3000, vgg19bn_adv_asr: 94.7000, vgg19bn_fdadv_acc: 2.8000, vgg19bn_fdadv_asr: 97.2000
incres_v2_benign_acc: 95.7000, incres_v2_benign_asr: 4.3000, incres_v2_adv_acc: 21.9000, incres_v2_adv_asr: 78.1000, incres_v2_fdadv_acc: 10.5000, incres_v2_fdadv_asr: 89.5000
inc_v3_benign_acc: 85.2000, inc_v3_benign_asr: 14.8000, inc_v3_adv_acc: 15.1000, inc_v3_adv_asr: 84.9000, inc_v3_fdadv_acc: 8.8000, inc_v3_fdadv_asr: 91.2000
inc_v4_benign_acc: 94.0000, inc_v4_benign_asr: 6.0000, inc_v4_adv_acc: 15.9000, inc_v4_adv_asr: 84.1000, inc_v4_fdadv_acc: 7.5000, inc_v4_fdadv_asr: 92.5000
resnet101_benign_acc: 98.5000, resnet101_benign_asr: 1.5000, resnet101_adv_acc: 2.9000, resnet101_adv_asr: 97.1000, resnet101_fdadv_acc: 1.3000, resnet101_fdadv_asr: 98.7000
resnet152_benign_acc: 98.8000, resnet152_benign_asr: 1.2000, resnet152_adv_acc: 5.2000, resnet152_adv_asr: 94.8000, resnet152_fdadv_acc: 1.6000, resnet152_fdadv_asr: 98.4000
adv_inception_v3_benign_acc: 89.0000, adv_inception_v3_benign_asr: 11.0000, adv_inception_v3_adv_acc: 52.0000, adv_inception_v3_adv_asr: 48.0000, adv_inception_v3_fdadv_acc: 46.6000, adv_inception_v3_fdadv_asr: 53.4000
ens_adv_inception_resnet_v2_benign_acc: 93.8000, ens_adv_inception_resnet_v2_benign_asr: 6.2000, ens_adv_inception_resnet_v2_adv_acc: 76.9000, ens_adv_inception_resnet_v2_adv_asr: 23.1000, ens_adv_inception_resnet_v2_fdadv_acc: 73.2000, ens_adv_inception_resnet_v2_fdadv_asr: 26.8000
visformer_small_benign_acc: 97.9000, visformer_small_benign_asr: 2.1000, visformer_small_adv_acc: 18.2000, visformer_small_adv_asr: 81.8000, visformer_small_fdadv_acc: 6.1000, visformer_small_fdadv_asr: 93.9000
vit_b_benign_acc: 97.8000, vit_b_benign_asr: 2.2000, vit_b_adv_acc: 55.1000, vit_b_adv_asr: 44.9000, vit_b_fdadv_acc: 35.3000, vit_b_fdadv_asr: 64.7000
swin_b_benign_acc: 98.0000, swin_b_benign_asr: 2.0000, swin_b_adv_acc: 44.6000, swin_b_adv_asr: 55.4000, swin_b_fdadv_acc: 23.1000, swin_b_fdadv_asr: 76.9000
pit_b_benign_acc: 97.9000, pit_b_benign_asr: 2.1000, pit_b_adv_acc: 35.4000, pit_b_adv_asr: 64.6000, pit_b_fdadv_acc: 16.1000, pit_b_fdadv_asr: 83.9000
mobilenet_benign_acc: 55.7000, mobilenet_benign_asr: 44.3000, mobilenet_adv_acc: 13.0000, mobilenet_adv_asr: 87.0000, mobilenet_fdadv_acc: 9.5000, mobilenet_fdadv_asr: 90.5000
